3100 	 1.37
3200	 1.084
3250	.948
3300	.858
3350	.794
3400	.745
3450	.702
3500	.665
3571	.617
3636	.575
3704	.532
3862	.460
4036	.396
4167	.352
4255	.325
4464	.279
4566	.259
4785	.234
5000	.203
5263	.188
5556	.177
5840	.166
6056	.160
6436	.123
6790	.098
7100	.094
7550	.080
7780	.076
8090	.080
8370	.077
8708	.057
9832	.080
10256	.050
10400	.051
10610	.053
10796	.056
10870	.064
